,Unnamed: 0,text,sentiment,classification,clean_text
8985,8985,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents",negative,0.0,hanging sam billy veronica going school tomorrow take sam body shop dang car accident
8986,8986,my monitor won`t ttturn on. This can only be the work of my mother.,negative,0.0,monitor wont ttturn work mother
8989,8989,I`m Such a nerd. Reading my first of many books this summer,negative,0.0,im nerd reading first many book summer
8991,8991,My mim is not working due to network problems,negative,0.0,mim working due network problem
8993,8993, i know   but its better thann nothing,positive,1.0,know better thann nothing
8996,8996,learning to play guitar is one of the best things I have done out of boredom,positive,1.0,learning play guitar one best thing done boredom
8998,8998, i hate feeling like this,negative,0.0,hate feeling like
9001,9001,Wish II was @ wembley,positive,1.0,wish ii wembley
9002,9002, sounds like you`ve had a nice weekend lady!,positive,1.0,sound like youve nice weekend lady
9004,9004, Hello pal..nice 2 c u today...have a gr8 week,positive,1.0,hello palnice c u todayhave gr week
9007,9007, Thanks madam.. you`re lucky coz you had a wonderful dog.. and sooo cute...,positive,1.0,thanks madam youre lucky coz wonderful dog sooo cute
9009,9009, learn learn!... we can learn together!,positive,1.0,learn learn learn together
9010,9010, I stening Your album on youtube. So awesome. But i can`t buy it,positive,1.0,stening album youtube awesome cant buy
9012,9012," -I don`t have a tkcket, my boyfriend isn`t that into them, it might rain, and I`m on a budget...boo!  I <3  tho",positive,1.0,dont tkcket boyfriend isnt might rain im budgetboo tho
9014,9014,www I heard I just missed you two  &  !,negative,0.0,www heard missed two
9015,9015,my head feels sooooooooooo much better,positive,1.0,head feel sooooooooooo much better
9016,9016,Had a eretty good day. Let`s see how the night goes. ;-) oh I have to work all day tomorrow no picnic for me,positive,1.0,eretty good day let see night go oh work day tomorrow picnic
9017,9017,Happy Star Wars Day  - May the Fourth be with you,positive,1.0,happy star war day may fourth
9018,9018,"The mother day classic went really well, despite the cold 5.30am start",positive,1.0,mother day classic went really well despite cold start
9019,9019,watching the original sabrina the teenage witch movie. so different from the series but so rad,positive,1.0,watching original sabrina teenage witch movie different series rad
9020,9020,needs to wash her catsss. Uncool.,negative,0.0,need wash cat uncool
9021,9021,"Oh hell, I forgot the non-alcoholic cider for Monday`s dinner. MPP is teetotaler. Now must drive to Waupoos. Have 7 cases of wine in car.",negative,0.0,oh hell forgot nonalcoholic cider monday dinner mpp teetotaler must drive waupoos case wine car
9022,9022,my mum woul be happy to receive 2 handbags and a card from us today. heheee.,positive,1.0,mum woul happy receive handbag card u today heheee
9024,9024, http://twitpic.com/4w52z - Patrick should come here and saay hi!,negative,0.0,httptwitpiccomwz patrick come saay hi
9025,9025,"Bumper Sticker: 'If you don`t want to stand up for our troops, feel free to stand in front of them' Thank you to all in the military",positive,1.0,bumper sticker dont want stand troop feel free stand front thank military
9028,9028, What d y is it? What`s #FF? I`m worst than you,negative,0.0,whats ff im worst
9029,9029,can i have some followers :` ( ... i`m so sad...    NOW THAT I`M LOSING HOPE -pressure,negative,0.0,follower im sad im losing hope pressure
9030,9030,"Myodness! Another hit, another run!!!",positive,1.0,myodness another hit another run
9031,9031,"someone please tighten some bolts in my brain  :s  there are too many parts loose, some might even be missing",negative,0.0,someone please tighten bolt brain many part loose might even missing
9032,9032, andono I didn`t burn the eggs.  We had a blast and the food was great all weekend. We had an awesome carne asada too.,positive,1.0,andono didnt burn egg blast food great weekend awesome carne asada
9036,9036,I`ve had a sore throat since monday morning ...I`m just sick of it huuuurtin and I want some freakin sleep!,negative,0.0,ive sore throat since monday morning im sick huuuurtin want freakin sleep
9037,9037,Allergies suck ducks nuts.     <=====8=====>,negative,0.0,allergy suck duck nut
9039,9039,"yaayy, cannot wait for today girls!  gotta get dressed this early, because were going early!",positive,1.0,yaayy cannot wait today girl gotta get dressed early going early
9042,9042,Ugh just got out of wkrk i think i`m a dang taxi for ppl but i just can`t say no!!!!  o well its my fault,negative,0.0,ugh got wkrk think im dang taxi ppl cant say well fault
9043,9043,Is ANYBODY up? .... I`m sooo bored!,negative,0.0,anybody im sooo bored
9044,9044,"Well, I effed the iphonnne.  It was nice knowing you",positive,1.0,well effed iphonnne nice knowing
9045,9045,Watched Wolverine yesterday ... a spur of the moment kinda thing. Awesome! So proud that a South African director did that,positive,1.0,watched wolverine yesterday spur moment kinda thing awesome proud south african director
9050,9050,wshing i could go out of town this weekend,positive,1.0,wshing could go town weekend
9053,9053, I expected it be warm as usual and now I`m stuck wearing a sun dress on a cold day,negative,0.0,expected warm usual im stuck wearing sun dress cold day
9054,9054," really good, but it`s definitely not a 12`s. So many people getting burned alive",positive,1.0,really good definitely many people getting burned alive
9055,9055, i cantttt.  my grandparennnts are here.,negative,0.0,cantttt grandparennnts
9056,9056,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.,negative,0.0,hot sat office wanna sun shineeeee
9059,9059, www thanks jon that`s very thoughtful...u know how to make the ladies feel special,positive,1.0,www thanks jon thats thoughtfulu know make lady feel special
9060,9060,Youtube is made of fail right now. Or maybe it`s just me that it hates.,negative,0.0,youtube made fail right maybe hate
9061,9061,Huh ? What`s wrong with UNIX environment dev`s ?,negative,0.0,huh whats wrong unix environment devs
9064,9064,I am horrible at appraising peer work. What are these Americans thinking when they compose poems? Or maybe I am the one with the problem.,negative,0.0,horrible appraising peer work american thinking compose poem maybe one problem
9066,9066, tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired,negative,0.0,tell friend tie railing expect tweet tomorrow headache feeling tired
9067,9067,I euess you`re not talking about Orlando Magic ! There was nothing magical about it,negative,0.0,euess youre talking orlando magic nothing magical
9068,9068,_R_Roberts I LOOK forward to seeing and sharing,positive,1.0,rroberts look forward seeing sharing
9069,9069," Thas`s kinda cute, to be honest",positive,1.0,thass kinda cute honest
9070,9070, Isnt it only like 3 episodes though? Sad,negative,0.0,isnt like episode though sad
9073,9073,"hptp://twitpic.com/4j9x4 - lmao, it`s true",positive,1.0,hptptwitpiccomjx lmao true
9075,9075,w that`s what i like to hear!   You won`t unfollow us little people on Twitter when you make it big will u?,positive,1.0,w thats like hear wont unfollow u little people twitter make big u
9076,9076, my poor baby I think it`s allergies! Can I do amything about it bc he`s been that way sence monday,negative,0.0,poor baby think allergy amything bc he way sence monday
9078,9078, I`m watching some of your videos in YouTube. You`re funny David.  Oh and TALENTED of course!,positive,1.0,im watching video youtube youre funny david oh talented course
9079,9079,I wish I could sleeeeep forever,positive,1.0,wish could sleeeeep forever
9080,9080,classic SNL digital short tonight! Be my mother lover  ha ha... too good!,positive,1.0,classic snl digital short tonight mother lover ha ha good
9081,9081,I`m going to misss the seniors so much!  Don`t goo!,negative,0.0,im going miss senior much dont goo
9083,9083,ii had a really good day today,positive,1.0,ii really good day today
9084,9084,WTF? Twitter doesnt support messages from my phone -I wanted to be able to Twit while on vacay.   Poo on you Twitter,negative,0.0,wtf twitter doesnt support message phone wanted able twit vacay poo twitter
9089,9089,8 of y 11 followers are random spammers,negative,0.0,follower random spammer
9090,9090, It`s too nice to be inside,positive,1.0,nice inside
9091,9091,happy mom`s day,positive,1.0,happy mom day
9092,9092,Wow... I was trickked into the #hoppusday hype today....,positive,1.0,wow trickked hoppusday hype today
9093,9093," nah, he was acting like a **** - his show sucked last night",negative,0.0,nah acting like show sucked last night
9094,9094, Mis still my next main event.  I`ll be happy to get back running soon.  Still run-less for 10 days.,positive,1.0,mi still next main event ill happy get back running soon still runless day
9097,9097, lol. sorry bout today  ..did u get them?? & what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol],negative,0.0,lol sorry bout today u get else r u guyz doinq cuz c im eligable howeva itz spelled lol
9098,9098,Happy Mother s Day to all the Momma`s to be and Mommas currently.  Have a wonderful day!!!,positive,1.0,happy mother day momma momma currently wonderful day
9106,9106,"be I was wrong, this week could have stayed good, but it didn`t",negative,0.0,wrong week could stayed good didnt
9108,9108,rock week  i don`t think danny`s gonna go home this week  hhe`s never been in the bottom three.. and he`s a really good singer,positive,1.0,rock week dont think dannys gonna go home week hhes never bottom three he really good singer
9110,9110,Happy Mother`s Day to all the mommms out there!,positive,1.0,happy mother day mommms
9111,9111,went to the dmv today.....some things never change,negative,0.0,went dmv todaysome thing never change
9112,9112,Iahate my arrival in the employee parking lot!,negative,0.0,iahate arrival employee parking lot
9114,9114, well iujust got home and its not on till tmw at 530p but with comcast its on right now  but i didnt miss it,positive,1.0,well iujust got home till tmw p comcast right didnt miss
9116,9116, ju t hanging with my bestie,positive,1.0,ju hanging bestie
9117,9117,HAPPY MOTHER`S DAY TO ALL MOTHERS!,positive,1.0,happy mother day mother
9119,9119,"Mmmmmmm. I love Espresso......the app, that is. I guess the real thing helps me work efficiently too",positive,1.0,mmmmmmm love espressothe app guess real thing help work efficiently
9121,9121," I`m only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn`t that cosmic irony, a furry allergic to fur!",negative,0.0,im allergic bunny allergic fur suck isnt cosmic irony furry allergic fur
9122,9122, I just found oua about the giveaway.. I wish I would have known sooner  What happens with the unclaimed cities?,positive,1.0,found oua giveaway wish would known sooner happens unclaimed city
9123,9123,aww my friend just called and said that she got a better job so she won`t be working with me anymore,negative,0.0,aww friend called said got better job wont working anymore
9124,9124," ... rather than outdated & bigoted at worst, and outdated, patronising, imperialist, monoculturalist & self-righteous at best.",negative,0.0,rather outdated bigoted worst outdated patronising imperialist monoculturalist selfrighteous best
9128,9128, Thanks so much Jon.....same to your mom    That is so sweet of you to think of all of us,positive,1.0,thanks much jonsame mom sweet think u
9129,9129,My home madr red velvet cupcakes were pretty **** good! now to master the frosting... goodnight!,positive,1.0,home madr red velvet cupcake pretty good master frosting goodnight
